Row ID,Order ID,Ship Mode,Customer ID,City,State,Postal Code,Region,Product ID,Sales,Quantity,Discount,Profit,OrderDate,ShipDate
7536,US-2014-160143,Standard Class,HG-14965,Los Angeles,California,90004,West,OFF-SU-10004231,29.7,3,0.0,8.019,2023-03-01,2023-03-08
7537,CA-2014-103415,Standard Class,MV-17485,Houston,Texas,77041,Central,FUR-FU-10000820,13.592,2,0.6,-14.2716,2023-11-04,2023-11-09
7538,CA-2013-106460,Second Class,GT-14710,San Francisco,California,94109,West,OFF-PA-10001736,70.88,2,0.0,33.3136,2022-01-19,2022-01-22
7539,US-2014-112347,Standard Class,BS-11380,Denver,Colorado,80219,West,OFF-ST-10003306,114.288,1,0.2,12.8574,2023-11-03,2023-11-07
7540,US-2014-112347,Standard Class,BS-11380,Denver,Colorado,80219,West,OFF-BI-10003707,36.624,8,0.7,-24.416,2023-11-03,2023-11-07
7541,US-2014-112347,Standard Class,BS-11380,Denver,Colorado,80219,West,FUR-BO-10003546,242.352,8,0.7,-363.528,2023-11-03,2023-11-07
7542,US-2014-112347,Standard Class,BS-11380,Denver,Colorado,80219,West,TEC-PH-10000213,49.616,2,0.2,4.9616,2023-11-03,2023-11-07
7543,US-2014-112347,Standard Class,BS-11380,Denver,Colorado,80219,West,FUR-FU-10001488,508.704,6,0.2,0.0,2023-11-03,2023-11-07
7544,US-2014-112347,Standard Class,BS-11380,Denver,Colorado,80219,West,TEC-PH-10004833,57.36,6,0.2,-14.34,2023-11-03,2023-11-07
7545,US-2014-112347,Standard Class,BS-11380,Denver,Colorado,80219,West,FUR-CH-10002335,906.68,5,0.2,68.001,2023-11-03,2023-11-07
7546,CA-2011-103492,Standard Class,CM-12715,Huntsville,Texas,77340,Central,TEC-PH-10001128,719.952,6,0.2,71.9952,2020-09-10,2020-09-15
7547,CA-2011-103492,Standard Class,CM-12715,Huntsville,Texas,77340,Central,TEC-PH-10004667,755.944,7,0.2,66.1451,2020-09-10,2020-09-15
7548,CA-2011-103492,Standard Class,CM-12715,Huntsville,Texas,77340,Central,OFF-BI-10004817,11.98,5,0.8,-19.168,2020-09-10,2020-09-15
7549,CA-2011-103492,Standard Class,CM-12715,Huntsville,Texas,77340,Central,OFF-BI-10004140,0.898,1,0.8,-1.5715,2020-09-10,2020-09-15
7550,CA-2013-136595,First Class,EM-13825,Houston,Texas,77036,Central,FUR-FU-10004671,21.204,3,0.6,-11.6622,2022-08-06,2022-08-08
7551,CA-2011-140396,Standard Class,KH-16330,New York City,New York,10024,East,OFF-EN-10002592,34.74,3,0.0,17.37,2020-10-20,2020-10-25
7552,CA-2011-140396,Standard Class,KH-16330,New York City,New York,10024,East,TEC-PH-10004447,833.94,6,0.0,216.8244,2020-10-20,2020-10-25
7553,CA-2011-140396,Standard Class,KH-16330,New York City,New York,10024,East,OFF-BI-10003669,12.96,3,0.2,4.536,2020-10-20,2020-10-25
7554,CA-2011-140396,Standard Class,KH-16330,New York City,New York,10024,East,OFF-PA-10000223,25.92,4,0.0,12.4416,2020-10-20,2020-10-25
7555,CA-2011-114181,Second Class,AF-10885,Philadelphia,Pennsylvania,19134,East,FUR-BO-10004467,349.965,7,0.5,-216.9783,2020-04-10,2020-04-14
7556,CA-2011-114181,Second Class,AF-10885,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000716,22.32,5,0.2,5.301,2020-04-10,2020-04-14
7557,CA-2014-159506,Standard Class,JR-16210,Columbus,Indiana,47201,Central,OFF-PA-10003641,158.28,6,0.0,72.8088,2023-10-28,2023-11-03
7558,CA-2014-159506,Standard Class,JR-16210,Columbus,Indiana,47201,Central,OFF-BI-10004519,497.94,3,0.0,224.073,2023-10-28,2023-11-03
7559,US-2011-137155,Standard Class,DL-12925,Long Beach,New York,11561,East,OFF-AP-10002518,533.94,3,0.0,154.8426,2020-10-01,2020-10-05
7560,US-2011-137155,Standard Class,DL-12925,Long Beach,New York,11561,East,OFF-PA-10000806,167.94,3,0.0,82.2906,2020-10-01,2020-10-05
7561,US-2011-137155,Standard Class,DL-12925,Long Beach,New York,11561,East,FUR-FU-10003142,31.68,6,0.0,9.8208,2020-10-01,2020-10-05
7562,CA-2013-105746,First Class,BD-11605,Lancaster,Pennsylvania,17602,East,FUR-CH-10000454,170.786,1,0.3,0.0,2022-11-30,2022-12-02
7563,US-2013-104815,Standard Class,RB-19570,Chicago,Illinois,60610,Central,FUR-BO-10003894,198.744,4,0.3,0.0,2022-08-04,2022-08-08
7564,CA-2014-157672,First Class,RB-19795,Denver,Colorado,80219,West,TEC-AC-10001714,63.824,2,0.2,13.5626,2023-09-06,2023-09-08
7565,US-2013-166660,Second Class,TB-21250,Seattle,Washington,98103,West,FUR-CH-10001190,435.168,4,0.2,-59.8356,2021-12-30,2022-01-01
7566,US-2013-166660,Second Class,TB-21250,Seattle,Washington,98103,West,FUR-BO-10000468,48.58,1,0.0,7.7728,2021-12-30,2022-01-01
7567,CA-2014-140802,First Class,KN-16390,Houston,Texas,77070,Central,TEC-AC-10001998,47.976,3,0.2,8.3958,2023-03-22,2023-03-24
7568,CA-2014-140802,First Class,KN-16390,Houston,Texas,77070,Central,OFF-PA-10001534,20.736,4,0.2,7.2576,2023-03-22,2023-03-24
7569,CA-2011-133830,Standard Class,RL-19615,Los Angeles,California,90045,West,OFF-AR-10003045,26.46,9,0.0,11.907,2020-11-05,2020-11-10
7570,CA-2011-133830,Standard Class,RL-19615,Los Angeles,California,90045,West,OFF-PA-10001363,49.12,4,0.0,23.0864,2020-11-05,2020-11-10
7571,CA-2011-133830,Standard Class,RL-19615,Los Angeles,California,90045,West,OFF-FA-10002280,15.0,3,0.0,7.2,2020-11-05,2020-11-10
7572,CA-2011-100916,Standard Class,FH-14275,Newport News,Virginia,23602,South,OFF-ST-10003479,194.7,5,0.0,9.735,2020-09-21,2020-09-26
7573,CA-2011-100916,Standard Class,FH-14275,Newport News,Virginia,23602,South,FUR-TA-10004607,591.32,4,0.0,112.3508,2020-09-21,2020-09-26
7574,CA-2011-100916,Standard Class,FH-14275,Newport News,Virginia,23602,South,OFF-AR-10001022,2.84,1,0.0,0.8804,2020-09-21,2020-09-26
7575,CA-2012-129532,Standard Class,YS-21880,Los Angeles,California,90036,West,OFF-ST-10004186,221.96,2,0.0,4.4392,2021-11-08,2021-11-12
7576,CA-2012-129532,Standard Class,YS-21880,Los Angeles,California,90036,West,TEC-AC-10000865,236.0,4,0.0,40.12,2021-11-08,2021-11-12
7577,CA-2011-134726,Second Class,SW-20755,Seattle,Washington,98115,West,TEC-AC-10000023,41.94,2,0.0,15.0984,2020-10-02,2020-10-07
7578,CA-2011-134726,Second Class,SW-20755,Seattle,Washington,98115,West,TEC-PH-10001750,52.792,1,0.2,4.6193,2020-10-02,2020-10-07
7579,CA-2013-138597,First Class,PN-18775,Omaha,Nebraska,68104,Central,FUR-CH-10004997,563.94,3,0.0,112.788,2022-11-19,2022-11-22
7580,CA-2012-123113,Second Class,AT-10735,Morristown,New Jersey,7960,East,OFF-AP-10000275,2625.12,8,0.0,735.0336,2021-10-23,2021-10-27
7581,CA-2012-123113,Second Class,AT-10735,Morristown,New Jersey,7960,East,OFF-AR-10004999,17.94,3,0.0,4.485,2021-10-23,2021-10-27
7582,CA-2012-169656,First Class,EJ-13720,Philadelphia,Pennsylvania,19143,East,OFF-ST-10003816,422.856,3,0.2,15.8571,2021-07-13,2021-07-16
7583,CA-2012-142734,Standard Class,DM-13345,New York City,New York,10024,East,FUR-CH-10003968,127.764,2,0.1,2.8392,2021-03-16,2021-03-21
7584,CA-2011-163223,Standard Class,KH-16690,Springfield,Virginia,22153,South,TEC-PH-10000730,3499.93,7,0.0,909.9818,2020-02-21,2020-02-25
7585,CA-2011-163223,Standard Class,KH-16690,Springfield,Virginia,22153,South,OFF-LA-10004409,14.4,5,0.0,6.624,2020-02-21,2020-02-25
7586,CA-2011-163223,Standard Class,KH-16690,Springfield,Virginia,22153,South,OFF-PA-10000675,122.97,3,0.0,60.2553,2020-02-21,2020-02-25
7587,CA-2011-163223,Standard Class,KH-16690,Springfield,Virginia,22153,South,OFF-AR-10001573,9.32,4,0.0,2.7028,2020-02-21,2020-02-25
7588,CA-2011-163223,Standard Class,KH-16690,Springfield,Virginia,22153,South,OFF-BI-10001597,122.94,3,0.0,59.0112,2020-02-21,2020-02-25
7589,CA-2014-122945,Standard Class,MB-18085,Roseville,California,95661,West,FUR-FU-10001196,17.31,3,0.0,5.193,2023-10-17,2023-10-23
7590,CA-2012-139738,Standard Class,DK-12895,Rockford,Illinois,61107,Central,OFF-AR-10004602,128.744,7,0.2,12.8744,2021-08-25,2021-08-29
7591,CA-2013-158778,Standard Class,DB-13210,Philadelphia,Pennsylvania,19134,East,FUR-FU-10000260,58.248,9,0.2,11.6496,2022-08-06,2022-08-10
7592,CA-2013-158778,Standard Class,DB-13210,Philadelphia,Pennsylvania,19134,East,FUR-CH-10001146,71.246,2,0.3,-19.3382,2022-08-06,2022-08-10
7593,CA-2013-158778,Standard Class,DB-13210,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000896,7.872,3,0.2,0.5904,2022-08-06,2022-08-10
7594,CA-2013-158778,Standard Class,DB-13210,Philadelphia,Pennsylvania,19134,East,FUR-CH-10000309,887.271,3,0.3,-63.3765,2022-08-06,2022-08-10
7595,CA-2014-119655,Standard Class,CV-12295,Detroit,Michigan,48234,Central,OFF-BI-10001989,146.86,7,0.0,70.4928,2023-03-21,2023-03-25
7596,CA-2014-119655,Standard Class,CV-12295,Detroit,Michigan,48234,Central,OFF-BI-10001036,36.56,4,0.0,18.28,2023-03-21,2023-03-25
7597,CA-2012-164567,Standard Class,GK-14620,Los Angeles,California,90004,West,TEC-PH-10002103,225.576,3,0.2,22.5576,2021-05-15,2021-05-19
7598,CA-2011-131947,Standard Class,JA-15970,Springfield,Oregon,97477,West,OFF-AR-10001473,5.248,2,0.2,0.4592,2020-08-17,2020-08-22
7599,CA-2011-131947,Standard Class,JA-15970,Springfield,Oregon,97477,West,OFF-AR-10000411,38.256,3,0.2,4.782,2020-08-17,2020-08-22
7600,CA-2011-131947,Standard Class,JA-15970,Springfield,Oregon,97477,West,OFF-PA-10000246,40.24,5,0.2,13.078,2020-08-17,2020-08-22
7601,CA-2011-131947,Standard Class,JA-15970,Springfield,Oregon,97477,West,TEC-MA-10004086,29.925,5,0.7,-21.945,2020-08-17,2020-08-22
7602,CA-2011-131947,Standard Class,JA-15970,Springfield,Oregon,97477,West,OFF-PA-10003039,148.704,6,0.2,46.47,2020-08-17,2020-08-22
7603,CA-2011-131947,Standard Class,JA-15970,Springfield,Oregon,97477,West,TEC-AC-10004633,55.92,10,0.2,16.776,2020-08-17,2020-08-22
7604,CA-2013-152520,Standard Class,TH-21115,Providence,Rhode Island,2908,East,OFF-PA-10000289,12.96,2,0.0,6.2208,2022-06-09,2022-06-13
7605,CA-2013-101791,Standard Class,BS-11665,Chicago,Illinois,60623,Central,FUR-FU-10003247,25.176,3,0.6,-33.3582,2022-04-28,2022-05-01
7606,CA-2013-101791,Standard Class,BS-11665,Chicago,Illinois,60623,Central,FUR-FU-10002191,5.584,2,0.6,-1.6752,2022-04-28,2022-05-01
7607,CA-2013-101791,Standard Class,BS-11665,Chicago,Illinois,60623,Central,OFF-ST-10001496,1297.368,9,0.2,97.3026,2022-04-28,2022-05-01
7608,CA-2014-121195,First Class,NS-18505,Dallas,Texas,75220,Central,OFF-ST-10000585,264.32,2,0.2,19.824,2023-11-25,2023-11-28
7609,CA-2014-163209,Standard Class,MK-18160,San Francisco,California,94122,West,OFF-PA-10001166,25.92,4,0.0,12.4416,2023-04-04,2023-04-08
7610,CA-2014-163209,Standard Class,MK-18160,San Francisco,California,94122,West,OFF-AR-10003651,22.96,7,0.0,6.6584,2023-04-04,2023-04-08
7611,CA-2011-133354,First Class,SA-20830,Moreno Valley,California,92553,West,OFF-PA-10001800,19.44,3,0.0,9.3312,2020-01-23,2020-01-25
7612,US-2012-130491,First Class,BH-11710,Garden City,Kansas,67846,Central,OFF-PA-10000791,9.54,2,0.0,4.293,2021-01-08,2021-01-11
7613,US-2012-130491,First Class,BH-11710,Garden City,Kansas,67846,Central,OFF-FA-10000134,5.81,1,0.0,1.8011,2021-01-08,2021-01-11
7614,US-2012-130491,First Class,BH-11710,Garden City,Kansas,67846,Central,OFF-AR-10001149,5.76,2,0.0,1.728,2021-01-08,2021-01-11
7615,CA-2012-113740,Second Class,SC-20380,New York City,New York,10035,East,FUR-FU-10000010,14.91,3,0.0,4.6221,2021-07-24,2021-07-28
7616,CA-2011-148425,Standard Class,RF-19345,Orlando,Florida,32839,South,OFF-BI-10000201,6.642,9,0.7,-4.428,2020-10-30,2020-11-04
7617,CA-2013-144309,Standard Class,CM-12235,Watertown,New York,13601,East,OFF-PA-10001776,18.54,2,0.0,8.7138,2022-11-11,2022-11-17
7618,CA-2013-144309,Standard Class,CM-12235,Watertown,New York,13601,East,OFF-BI-10003656,679.96,5,0.2,220.987,2022-11-11,2022-11-17
7619,CA-2014-151225,First Class,JM-15655,Los Angeles,California,90032,West,FUR-TA-10001539,189.576,1,0.2,9.4788,2023-09-28,2023-09-30
7620,CA-2014-151225,First Class,JM-15655,Los Angeles,California,90032,West,TEC-PH-10004100,71.96,5,0.2,7.196,2023-09-28,2023-09-30
7621,US-2011-144078,Standard Class,RB-19435,Los Angeles,California,90004,West,TEC-PH-10001580,539.92,5,0.2,47.243,2020-10-25,2020-10-29
7622,US-2011-144078,Standard Class,RB-19435,Los Angeles,California,90004,West,FUR-CH-10002335,725.344,4,0.2,54.4008,2020-10-25,2020-10-29
7623,US-2011-144078,Standard Class,RB-19435,Los Angeles,California,90004,West,OFF-AR-10004707,7.44,3,0.0,2.604,2020-10-25,2020-10-29
7624,CA-2011-124464,Standard Class,SS-20515,Newark,Delaware,19711,East,OFF-AP-10000576,39.48,1,0.0,11.0544,2020-06-14,2020-06-20
7625,CA-2012-136805,Second Class,NM-18445,Detroit,Michigan,48234,Central,OFF-AP-10001394,850.5,5,0.1,245.7,2021-04-23,2021-04-27
7626,CA-2012-136805,Second Class,NM-18445,Detroit,Michigan,48234,Central,FUR-FU-10003724,75.33,9,0.0,19.5858,2021-04-23,2021-04-27
7627,US-2012-159499,Second Class,EM-14095,Phoenix,Arizona,85023,West,OFF-AP-10002867,325.632,6,0.2,28.4928,2021-10-21,2021-10-23
7628,US-2012-159499,Second Class,EM-14095,Phoenix,Arizona,85023,West,TEC-AC-10002718,23.344,2,0.2,-1.459,2021-10-21,2021-10-23
7629,US-2012-159499,Second Class,EM-14095,Phoenix,Arizona,85023,West,OFF-LA-10003121,16.52,5,0.2,5.369,2021-10-21,2021-10-23
7630,CA-2011-162089,First Class,MP-17470,Brownsville,Texas,78521,Central,OFF-EN-10002230,335.72,5,0.2,113.3055,2020-02-29,2020-03-01
7631,CA-2011-162089,First Class,MP-17470,Brownsville,Texas,78521,Central,TEC-PH-10001819,251.944,7,0.2,88.1804,2020-02-29,2020-03-01
7632,CA-2011-162089,First Class,MP-17470,Brownsville,Texas,78521,Central,FUR-CH-10002304,127.302,7,0.3,-9.093,2020-02-29,2020-03-01
7633,US-2014-158526,Second Class,KH-16360,Louisville,Kentucky,40214,South,FUR-CH-10002602,1207.84,8,0.0,314.0384,2023-11-30,2023-12-02
7634,US-2014-158526,Second Class,KH-16360,Louisville,Kentucky,40214,South,OFF-BI-10002414,12.53,1,0.0,5.8891,2023-11-30,2023-12-02
7635,US-2014-158526,Second Class,KH-16360,Louisville,Kentucky,40214,South,OFF-AR-10003696,34.58,1,0.0,10.0282,2023-11-30,2023-12-02
7636,US-2014-158526,Second Class,KH-16360,Louisville,Kentucky,40214,South,FUR-CH-10004495,300.98,1,0.0,87.2842,2023-11-30,2023-12-02
7637,US-2014-158526,Second Class,KH-16360,Louisville,Kentucky,40214,South,FUR-CH-10001270,258.75,3,0.0,77.625,2023-11-30,2023-12-02
7638,CA-2014-104885,Standard Class,DB-13555,Newark,Delaware,19711,East,OFF-AR-10001615,59.52,3,0.0,15.4752,2023-02-03,2023-02-09
7639,CA-2014-104885,Standard Class,DB-13555,Newark,Delaware,19711,East,OFF-EN-10003286,57.96,7,0.0,27.2412,2023-02-03,2023-02-09
7640,CA-2014-104885,Standard Class,DB-13555,Newark,Delaware,19711,East,FUR-BO-10003660,441.96,2,0.0,101.6508,2023-02-03,2023-02-09
7641,CA-2014-104885,Standard Class,DB-13555,Newark,Delaware,19711,East,OFF-PA-10002764,68.04,6,0.0,33.3396,2023-02-03,2023-02-09
7642,US-2013-157490,First Class,LB-16795,Pueblo,Colorado,81001,West,TEC-MA-10001695,703.71,6,0.7,-938.28,2022-09-07,2022-09-08
7643,US-2013-157490,First Class,LB-16795,Pueblo,Colorado,81001,West,OFF-BI-10002824,17.904,4,0.7,-14.92,2022-09-07,2022-09-08
7644,US-2013-157490,First Class,LB-16795,Pueblo,Colorado,81001,West,OFF-BI-10002571,11.976,4,0.7,-9.1816,2022-09-07,2022-09-08
7645,US-2013-157490,First Class,LB-16795,Pueblo,Colorado,81001,West,TEC-AC-10001553,67.96,5,0.2,0.8495,2022-09-07,2022-09-08
7646,CA-2012-161452,Standard Class,CA-11965,Los Angeles,California,90036,West,FUR-CH-10003973,892.224,3,0.2,89.2224,2021-03-05,2021-03-11
7647,US-2011-115196,Standard Class,DL-12925,Greenville,North Carolina,27834,South,TEC-MA-10002073,1299.99,2,0.5,-571.9956,2020-08-09,2020-08-13
7648,CA-2013-138968,First Class,FC-14335,San Francisco,California,94110,West,OFF-BI-10003529,4.544,2,0.2,1.6472,2022-02-16,2022-02-17
7649,CA-2013-138968,First Class,FC-14335,San Francisco,California,94110,West,FUR-CH-10000309,1352.032,4,0.2,84.502,2022-02-16,2022-02-17
7650,CA-2012-101889,Standard Class,DB-13120,Marion,Ohio,43302,East,FUR-TA-10004154,1548.99,9,0.4,-464.697,2021-11-27,2021-11-30
7651,CA-2012-101889,Standard Class,DB-13120,Marion,Ohio,43302,East,OFF-EN-10003286,19.872,3,0.2,6.7068,2021-11-27,2021-11-30
7652,CA-2014-110821,First Class,CK-12205,Dallas,Texas,75081,Central,TEC-AC-10001552,119.448,3,0.2,-13.4379,2023-07-08,2023-07-09
7653,CA-2014-110821,First Class,CK-12205,Dallas,Texas,75081,Central,OFF-ST-10002790,118.16,2,0.2,-25.109,2023-07-08,2023-07-09
7654,CA-2012-121552,Standard Class,FW-14395,Huntsville,Alabama,35810,South,OFF-AR-10003217,19.56,4,0.0,5.4768,2021-02-22,2021-02-27
7655,CA-2012-107685,Second Class,JM-15865,Las Vegas,Nevada,89115,West,FUR-FU-10002813,80.96,4,0.0,29.1456,2021-10-30,2021-11-02
7656,CA-2012-107685,Second Class,JM-15865,Las Vegas,Nevada,89115,West,OFF-PA-10003848,25.92,4,0.0,12.4416,2021-10-30,2021-11-02
7657,US-2011-120740,Same Day,PS-18970,Los Angeles,California,90049,West,OFF-AP-10000240,106.96,2,0.0,31.0184,2020-03-15,2020-03-15
7658,US-2011-120740,Same Day,PS-18970,Los Angeles,California,90049,West,FUR-FU-10004091,187.76,4,0.0,76.9816,2020-03-15,2020-03-15
7659,CA-2014-155740,First Class,TC-21475,Lakewood,Ohio,44107,East,OFF-BI-10001071,76.776,4,0.7,-53.7432,2023-06-30,2023-07-03
7660,CA-2014-146493,Standard Class,CV-12805,Fremont,Nebraska,68025,Central,OFF-BI-10003676,53.9,5,0.0,25.872,2023-05-02,2023-05-06
7661,CA-2011-105417,Standard Class,VS-21820,Huntsville,Texas,77340,Central,FUR-FU-10004864,76.728,3,0.6,-53.7096,2019-12-08,2019-12-13
7662,CA-2011-105417,Standard Class,VS-21820,Huntsville,Texas,77340,Central,OFF-BI-10003708,10.43,7,0.8,-18.2525,2019-12-08,2019-12-13
7663,US-2014-141509,First Class,SC-20575,Los Angeles,California,90036,West,OFF-AR-10002067,99.2,5,0.0,25.792,2023-08-30,2023-09-02
7664,CA-2014-139493,Standard Class,SG-20605,Asheville,North Carolina,28806,South,OFF-AR-10003158,15.92,5,0.2,2.786,2023-08-14,2023-08-20
7665,CA-2011-151967,Standard Class,NB-18580,Bossier City,Louisiana,71111,South,FUR-FU-10000193,129.92,4,0.0,10.3936,2020-09-22,2020-09-26
7666,US-2013-140158,Standard Class,DR-12940,Providence,Rhode Island,2908,East,OFF-BI-10000977,30.4,1,0.0,13.984,2022-09-05,2022-09-09
7667,US-2013-140158,Standard Class,DR-12940,Providence,Rhode Island,2908,East,TEC-CO-10001449,5399.91,9,0.0,2591.9568,2022-09-05,2022-09-09
7668,US-2013-140158,Standard Class,DR-12940,Providence,Rhode Island,2908,East,OFF-ST-10000136,119.1,3,0.0,34.539,2022-09-05,2022-09-09
7669,CA-2012-130974,Second Class,MA-17560,Everett,Massachusetts,2149,East,OFF-PA-10000743,40.08,6,0.0,19.2384,2021-10-27,2021-10-29
7670,CA-2012-130974,Second Class,MA-17560,Everett,Massachusetts,2149,East,OFF-PA-10001019,59.94,3,0.0,28.1718,2021-10-27,2021-10-29
7671,CA-2012-130974,Second Class,MA-17560,Everett,Massachusetts,2149,East,TEC-AC-10003095,259.98,2,0.0,88.3932,2021-10-27,2021-10-29
7672,CA-2012-130974,Second Class,MA-17560,Everett,Massachusetts,2149,East,FUR-BO-10002916,170.98,1,0.0,32.4862,2021-10-27,2021-10-29
7673,CA-2012-130974,Second Class,MA-17560,Everett,Massachusetts,2149,East,FUR-FU-10002506,38.97,3,0.0,4.6764,2021-10-27,2021-10-29
7674,CA-2012-130974,Second Class,MA-17560,Everett,Massachusetts,2149,East,OFF-PA-10003823,154.9,5,0.0,69.705,2021-10-27,2021-10-29
7675,CA-2012-130974,Second Class,MA-17560,Everett,Massachusetts,2149,East,FUR-TA-10004619,446.068,4,0.3,0.0,2021-10-27,2021-10-29
7676,CA-2014-133487,Second Class,TS-21655,Rancho Cucamonga,California,91730,West,OFF-AP-10001271,152.94,3,0.0,41.2938,2023-04-07,2023-04-10
7677,CA-2011-142951,Same Day,JG-15115,Charlotte,North Carolina,28205,South,TEC-AC-10002331,23.472,3,0.2,4.9878,2020-09-08,2020-09-08
7678,CA-2011-133592,Standard Class,KM-16375,Providence,Rhode Island,2908,East,OFF-PA-10003228,195.64,4,0.0,91.9508,2020-11-30,2020-12-07
7679,CA-2011-133592,Standard Class,KM-16375,Providence,Rhode Island,2908,East,OFF-PA-10002586,14.94,3,0.0,7.0218,2020-11-30,2020-12-07
7680,CA-2011-133592,Standard Class,KM-16375,Providence,Rhode Island,2908,East,TEC-AC-10002049,1687.8,4,0.0,742.632,2020-11-30,2020-12-07
7681,CA-2011-133592,Standard Class,KM-16375,Providence,Rhode Island,2908,East,FUR-BO-10000362,341.96,2,0.0,78.6508,2020-11-30,2020-12-07
7682,CA-2011-133592,Standard Class,KM-16375,Providence,Rhode Island,2908,East,FUR-CH-10004218,605.88,6,0.0,151.47,2020-11-30,2020-12-07
7683,CA-2012-120782,First Class,SD-20485,Midland,Michigan,48640,Central,OFF-AP-10003779,186.732,1,0.1,41.496,2021-03-28,2021-04-01
7684,CA-2012-120782,First Class,SD-20485,Midland,Michigan,48640,Central,OFF-BI-10003527,3812.97,3,0.0,1906.485,2021-03-28,2021-04-01
7685,CA-2012-116876,Standard Class,TT-21070,Rochester,New York,14609,East,OFF-BI-10002897,26.424,9,0.2,9.5787,2021-01-14,2021-01-21
7686,CA-2012-116876,Standard Class,TT-21070,Rochester,New York,14609,East,TEC-PH-10002584,625.99,1,0.0,187.797,2021-01-14,2021-01-21
7687,CA-2013-169838,Standard Class,BB-11545,Jackson,Michigan,49201,Central,FUR-TA-10001095,1568.61,9,0.0,329.4081,2022-10-26,2022-10-30
7688,CA-2013-169838,Standard Class,BB-11545,Jackson,Michigan,49201,Central,OFF-BI-10004002,17.3,1,0.0,8.304,2022-10-26,2022-10-30
7689,CA-2013-169838,Standard Class,BB-11545,Jackson,Michigan,49201,Central,TEC-AC-10004518,160.0,8,0.0,62.4,2022-10-26,2022-10-30
7690,US-2014-128951,First Class,RS-19420,Suffolk,Virginia,23434,South,OFF-AP-10002191,179.94,3,0.0,50.3832,2023-06-16,2023-06-18
7691,US-2014-128951,First Class,RS-19420,Suffolk,Virginia,23434,South,FUR-TA-10004575,872.94,3,0.0,157.1292,2023-06-16,2023-06-18
7692,US-2014-128951,First Class,RS-19420,Suffolk,Virginia,23434,South,OFF-PA-10003177,12.96,2,0.0,6.2208,2023-06-16,2023-06-18
7693,CA-2011-102330,Standard Class,AI-10855,Brentwood,California,94513,West,OFF-LA-10003923,88.8,6,0.0,44.4,2020-11-29,2020-12-03
7694,CA-2011-102330,Standard Class,AI-10855,Brentwood,California,94513,West,TEC-PH-10001051,319.968,4,0.2,35.9964,2020-11-29,2020-12-03
7695,CA-2013-118899,Same Day,MC-17275,Seattle,Washington,98103,West,FUR-CH-10004754,167.888,7,0.2,14.6902,2022-02-23,2022-02-23
7696,CA-2014-107958,First Class,AH-10120,Houston,Texas,77036,Central,OFF-PA-10000357,163.96,5,0.2,59.4355,2023-06-03,2023-06-06
7697,CA-2014-107958,First Class,AH-10120,Houston,Texas,77036,Central,OFF-BI-10001787,5.232,4,0.8,-8.1096,2023-06-03,2023-06-06
7698,CA-2014-151799,Standard Class,BF-11170,Lawrence,Massachusetts,1841,East,TEC-CO-10002313,1199.98,2,0.0,467.9922,2023-11-15,2023-11-19
7699,CA-2014-151799,Standard Class,BF-11170,Lawrence,Massachusetts,1841,East,OFF-ST-10002790,73.85,1,0.0,2.2155,2023-11-15,2023-11-19
7700,CA-2014-151799,Standard Class,BF-11170,Lawrence,Massachusetts,1841,East,OFF-SU-10001664,25.71,3,0.0,6.6846,2023-11-15,2023-11-19
7701,CA-2014-151799,Standard Class,BF-11170,Lawrence,Massachusetts,1841,East,OFF-FA-10001332,17.28,6,0.0,8.1216,2023-11-15,2023-11-19
7702,CA-2014-151799,Standard Class,BF-11170,Lawrence,Massachusetts,1841,East,FUR-TA-10003473,526.582,2,0.3,-52.6582,2023-11-15,2023-11-19
7703,CA-2013-114601,Standard Class,AA-10480,Detroit,Michigan,48234,Central,OFF-PA-10000605,11.56,2,0.0,5.6644,2022-07-27,2022-08-03
7704,CA-2013-114601,Standard Class,AA-10480,Detroit,Michigan,48234,Central,TEC-PH-10002170,209.97,3,0.0,58.7916,2022-07-27,2022-08-03
7705,CA-2013-114601,Standard Class,AA-10480,Detroit,Michigan,48234,Central,FUR-TA-10004147,447.84,4,0.0,98.5248,2022-07-27,2022-08-03
7706,CA-2013-114601,Standard Class,AA-10480,Detroit,Michigan,48234,Central,TEC-AC-10003911,479.97,3,0.0,163.1898,2022-07-27,2022-08-03
7707,CA-2013-114601,Standard Class,AA-10480,Detroit,Michigan,48234,Central,OFF-AR-10002578,8.64,3,0.0,2.5056,2022-07-27,2022-08-03
7708,CA-2014-100237,Standard Class,SV-20815,Orem,Utah,84057,West,OFF-AR-10001761,11.68,2,0.0,4.2048,2023-09-16,2023-09-20
7709,CA-2011-139542,Standard Class,EH-14185,Philadelphia,Pennsylvania,19120,East,TEC-AC-10001553,40.776,3,0.2,0.5097,2020-09-25,2020-09-29
7710,CA-2011-139542,Standard Class,EH-14185,Philadelphia,Pennsylvania,19120,East,OFF-BI-10000309,13.698,3,0.7,-9.5886,2020-09-25,2020-09-29
7711,US-2012-142811,Standard Class,JL-15850,Mesa,Arizona,85204,West,TEC-PH-10003095,87.8,5,0.2,32.925,2021-03-02,2021-03-07
7712,CA-2014-139353,Second Class,JM-15250,Fayetteville,North Carolina,28314,South,FUR-FU-10001876,77.952,3,0.2,15.5904,2023-09-29,2023-09-30
